conversation_id	label	label_binary	num_turns	num_toxicity_scored_utterances	max_toxicity	mean_toxicity	has_toxicity_scores	split
58141992.16308.16308	civil	0	6	0	0.0	0.0	False	train
581535661.46399.46399	civil	0	7	0	0.0	0.0	False	train
581671384.487.487	derailed	1	5	5	0.77587414	0.1972174974	True	train
581781813.726.726	civil	0	10	0	0.0	0.0	False	train
582198880.150.150	derailed	1	9	0	0.0	0.0	False	train
582230060.51501.51501	civil	0	7	0	0.0	0.0	False	train
582297704.267.267	civil	0	6	6	0.101809494	0.029713323	True	train
58286533.2629.2629	civil	0	4	4	0.0	0.0	True	train
58292869.3109.3109	derailed	1	7	0	0.0	0.0	False	train
583462014.152132.152132	civil	0	6	0	0.0	0.0	False	train
583663623.163476.163476	derailed	1	6	0	0.0	0.0	False	train
58379926.2006.2006	civil	0	6	0	0.0	0.0	False	train
58487412.26620.26128	derailed	1	10	0	0.0	0.0	False	train
585061428.38941.38941	derailed	1	8	0	0.0	0.0	False	train
585305964.8297.8297	civil	0	4	4	0.1793404726939525	0.08863511361668866	True	train
58625603.8625.8625	derailed	1	9	0	0.0	0.0	False	train
586320091.121449.121449	derailed	1	9	0	0.0	0.0	False	train
58635054.4163.4145	civil	0	3	3	0.17849559085705974	0.07700323199996124	True	train
587216034.136883.136883	civil	0	7	0	0.0	0.0	False	train
587245548.14729.14729	derailed	1	7	0	0.0	0.0	False	train
587317497.139064.139064	civil	0	6	0	0.0	0.0	False	train
587524038.1411.1411	derailed	1	4	4	0.959263060712132	0.34455682555374617	True	train
58803652.171961.171961	derailed	1	7	0	0.0	0.0	False	train
58835577.90595.90595	derailed	1	7	0	0.0	0.0	False	train
588729957.180501.180501	civil	0	10	0	0.0	0.0	False	train
589217545.0.0	derailed	1	5	5	0.7797604	0.257771426	True	train
58958655.9666.9666	civil	0	7	0	0.0	0.0	False	train
589848222.35144.35144	civil	0	6	0	0.0	0.0	False	train
590414729.4611.4611	civil	0	6	0	0.0	0.0	False	train
590438630.41744.41744	derailed	1	6	0	0.0	0.0	False	train
590727631.24246.24246	derailed	1	8	0	0.0	0.0	False	train
59084007.108289.108289	derailed	1	8	0	0.0	0.0	False	train
590944497.53053.53053	civil	0	5	5	0.1112830954981572	0.05582542051049658	True	train
59100865.3683.3683	derailed	1	7	0	0.0	0.0	False	train
59102551.19689.19689	civil	0	8	0	0.0	0.0	False	train
591212960.138501.138501	derailed	1	7	0	0.0	0.0	False	train
59139771.26.26	derailed	1	8	0	0.0	0.0	False	train
59141106.42876.42876	derailed	1	6	0	0.0	0.0	False	train
591413890.123652.123652	civil	0	6	0	0.0	0.0	False	train
591449287.126351.126351	derailed	1	6	0	0.0	0.0	False	train
59146267.59669.59669	derailed	1	6	0	0.0	0.0	False	train
591509932.51792.51565	civil	0	7	0	0.0	0.0	False	train
59172740.26.26	civil	0	8	0	0.0	0.0	False	train
59172979.120711.120711	civil	0	8	0	0.0	0.0	False	train
591836928.152308.152308	civil	0	7	0	0.0	0.0	False	train
592413106.22745.22745	civil	0	6	0	0.0	0.0	False	train
592413174.22745.22745	derailed	1	6	0	0.0	0.0	False	train
59246228.24315.24315	civil	0	7	0	0.0	0.0	False	train
59296194.7944.7944	civil	0	6	0	0.0	0.0	False	train
592996737.44960.44960	civil	0	10	0	0.0	0.0	False	train
593236417.161740.161740	derailed	1	7	0	0.0	0.0	False	train
593252364.30233.30233	derailed	1	7	7	0.7813020473890001	0.21188635539289777	True	train
593261058.4273.4273	civil	0	6	0	0.0	0.0	False	train
593340178.183180.183180	derailed	1	10	0	0.0	0.0	False	train
593366717.98735.97428	derailed	1	6	0	0.0	0.0	False	train
593372148.102814.102814	civil	0	6	0	0.0	0.0	False	train
594025802.160715.160715	derailed	1	6	0	0.0	0.0	False	train
594065553.122161.122161	civil	0	11	0	0.0	0.0	False	train
5942738.18077.18028	derailed	1	6	0	0.0	0.0	False	train
594306682.5259.5259	civil	0	8	8	0.1218983062688668	0.07297166810212158	True	train
59573834.9091.9091	derailed	1	5	5	0.77041286	0.2952357452	True	train
595811111.10888.10888	civil	0	7	0	0.0	0.0	False	train
595973012.2887.2887	civil	0	8	0	0.0	0.0	False	train
596036332.14834.14834	derailed	1	5	5	0.0	0.0	True	train
596225214.7675.7675	derailed	1	6	0	0.0	0.0	False	train
596847240.73370.73370	derailed	1	10	0	0.0	0.0	False	train
597256006.728.728	civil	0	7	0	0.0	0.0	False	train
597427865.21945.21945	civil	0	9	0	0.0	0.0	False	train
597665377.86032.86032	civil	0	7	0	0.0	0.0	False	train
59785793.2782.2782	civil	0	7	0	0.0	0.0	False	train
59797248.10412.10412	civil	0	4	4	0.13248473	0.043223529249999997	True	train
598399547.7831.7831	derailed	1	6	0	0.0	0.0	False	train
598436644.91045.91045	derailed	1	7	0	0.0	0.0	False	train
598571628.115274.115274	civil	0	7	0	0.0	0.0	False	train
598664341.8324.8324	civil	0	7	0	0.0	0.0	False	train
598842797.156896.156896	civil	0	6	0	0.0	0.0	False	train
599360441.31464.31464	derailed	1	7	0	0.0	0.0	False	train
599363962.34553.34245	civil	0	10	0	0.0	0.0	False	train
599451117.40623.40623	derailed	1	8	0	0.0	0.0	False	train
599501423.15498.15498	civil	0	4	4	0.0	0.0	True	train
599580710.57069.57069	civil	0	7	0	0.0	0.0	False	train
599631634.8263.8263	civil	0	7	0	0.0	0.0	False	train
600799564.75487.75487	derailed	1	8	0	0.0	0.0	False	train
60115345.1603.1603	civil	0	10	0	0.0	0.0	False	train
601204270.35532.35524	civil	0	7	0	0.0	0.0	False	train
60125957.3520.3520	civil	0	8	0	0.0	0.0	False	train
60153840.138725.138725	civil	0	8	0	0.0	0.0	False	train
601577245.282471.282471	civil	0	12	0	0.0	0.0	False	train
60181816.11206.11206	civil	0	6	0	0.0	0.0	False	train
602394344.122058.122058	derailed	1	6	0	0.0	0.0	False	train
602430647.16567.16567	civil	0	6	0	0.0	0.0	False	train
602651222.444.444	derailed	1	10	0	0.0	0.0	False	train
603068273.12038.12038	derailed	1	5	5	0.9350300783882844	0.29695207246191685	True	train
603098444.13856.13856	civil	0	4	4	0.06667364133897548	0.03670106496430019	True	train
603345229.181319.181319	derailed	1	8	0	0.0	0.0	False	train
603375076.184835.184835	derailed	1	7	0	0.0	0.0	False	train
603519459.190824.190824	civil	0	7	0	0.0	0.0	False	train
603592188.28359.28359	derailed	1	11	0	0.0	0.0	False	train
603646580.62777.62777	derailed	1	7	0	0.0	0.0	False	train
603847875.10307.10307	civil	0	7	0	0.0	0.0	False	train
60424911.222524.222524	civil	0	9	0	0.0	0.0	False	train
60581883.4727.4727	derailed	1	5	5	0.644523548297	0.21770185619373975	True	train
605986101.165161.165161	civil	0	10	0	0.0	0.0	False	train
60639992.46582.46582	derailed	1	7	0	0.0	0.0	False	train
607229579.25031.25031	civil	0	7	0	0.0	0.0	False	train
607273760.94914.94914	civil	0	8	0	0.0	0.0	False	train
607457423.100895.100895	derailed	1	8	0	0.0	0.0	False	train
607752691.9974.9965	civil	0	5	5	0.12873349	0.0586451154	True	train
608311612.0.0	civil	0	5	5	0.3374472954983169	0.1500799595934479	True	train
60908789.3122.3122	civil	0	6	0	0.0	0.0	False	train
609301570.111369.111369	civil	0	8	0	0.0	0.0	False	train
610383147.46409.46409	civil	0	14	0	0.0	0.0	False	train
610398358.41338.41338	derailed	1	6	0	0.0	0.0	False	train
61087179.238.238	derailed	1	11	0	0.0	0.0	False	train
611007606.81872.81872	derailed	1	7	0	0.0	0.0	False	train
611016032.14054.14054	civil	0	9	0	0.0	0.0	False	train
611037686.26619.26619	derailed	1	6	0	0.0	0.0	False	train
611533451.48985.48985	civil	0	6	0	0.0	0.0	False	train
61157631.153078.153078	derailed	1	8	0	0.0	0.0	False	train
612144590.5328.5328	civil	0	6	0	0.0	0.0	False	train
61224438.12134.12134	derailed	1	8	0	0.0	0.0	False	train
612888552.3071.3071	civil	0	6	0	0.0	0.0	False	train
612904344.4068.4068	derailed	1	7	0	0.0	0.0	False	train
615438945.52551.52551	derailed	1	10	0	0.0	0.0	False	train
61586608.35266.35266	civil	0	9	0	0.0	0.0	False	train
616199785.10850.10850	derailed	1	9	0	0.0	0.0	False	train
616262536.309119.309119	civil	0	6	0	0.0	0.0	False	train
616797661.3619.3619	derailed	1	8	0	0.0	0.0	False	train
616866220.7157.7157	civil	0	9	0	0.0	0.0	False	train
61748231.12741.12741	civil	0	9	0	0.0	0.0	False	train
618044170.6847.6847	derailed	1	6	0	0.0	0.0	False	train
6183604.0.0	derailed	1	6	0	0.0	0.0	False	train
619390204.12909.12909	civil	0	6	0	0.0	0.0	False	train
61980418.112840.112840	derailed	1	7	0	0.0	0.0	False	train
619817658.8986.8986	civil	0	5	5	0.3006529863086748	0.1257938996155757	True	train
620495641.44285.44285	derailed	1	7	0	0.0	0.0	False	train
62056373.31152.31152	civil	0	6	0	0.0	0.0	False	train
620592311.51178.51178	civil	0	9	0	0.0	0.0	False	train
620817957.918.918	derailed	1	5	5	0.67711049373	0.19451331694736304	True	train
620851825.2321.2321	civil	0	8	0	0.0	0.0	False	train
62087429.189530.189530	civil	0	6	0	0.0	0.0	False	train
621116201.69704.69704	civil	0	7	0	0.0	0.0	False	train
621196590.26560.26576	civil	0	6	0	0.0	0.0	False	train
621681020.604.604	civil	0	6	6	0.15710117407651242	0.07508955386435053	True	train
622274329.861.861	derailed	1	3	3	0.7813020473890001	0.34798371903903824	True	train
62236320.4030.4030	civil	0	6	0	0.0	0.0	False	train
623024521.176486.176486	civil	0	11	0	0.0	0.0	False	train
623080636.213896.213896	derailed	1	11	0	0.0	0.0	False	train
623226349.1092.1092	derailed	1	5	5	0.7009271007619999	0.22198284594614054	True	train
62355098.12809.12809	civil	0	7	0	0.0	0.0	False	train
62380614.44707.44707	civil	0	6	0	0.0	0.0	False	train
623925770.1777.0	derailed	1	7	7	0.72970563	0.17969296799999998	True	train
62396724.47175.47175	derailed	1	6	0	0.0	0.0	False	train
624182961.95086.95086	civil	0	6	0	0.0	0.0	False	train
624698476.12895.12895	civil	0	9	0	0.0	0.0	False	train
624721061.49980.49747	civil	0	6	0	0.0	0.0	False	train
624786862.87988.87988	derailed	1	6	0	0.0	0.0	False	train
624940602.147138.147138	civil	0	8	0	0.0	0.0	False	train
625322884.2401.2401	civil	0	6	0	0.0	0.0	False	train
6256637.9083.9083	civil	0	10	0	0.0	0.0	False	train
625870581.20511.20511	derailed	1	6	0	0.0	0.0	False	train
626028390.17390.17390	derailed	1	6	0	0.0	0.0	False	train
626615778.10714.10466	derailed	1	6	0	0.0	0.0	False	train
627097566.118.118	derailed	1	9	0	0.0	0.0	False	train
627108486.1324.1324	civil	0	6	0	0.0	0.0	False	train
627259669.22950.22950	civil	0	3	3	0.08853042929214215	0.05984792301624412	True	train
627399732.142712.142712	derailed	1	9	0	0.0	0.0	False	train
627652477.4357.4357	derailed	1	7	7	0.9763656826429415	0.271476872572784	True	train
627931799.22302.22302	derailed	1	8	0	0.0	0.0	False	train
627959865.458.458	derailed	1	8	0	0.0	0.0	False	train
62813926.61582.61582	derailed	1	4	4	0.64452356	0.20836047675	True	train
628163509.36492.36492	civil	0	7	0	0.0	0.0	False	train
628485714.131707.131707	civil	0	9	0	0.0	0.0	False	train
628588613.245396.245396	derailed	1	9	0	0.0	0.0	False	train
62890334.37191.37191	civil	0	9	0	0.0	0.0	False	train
628932204.11122.11122	derailed	1	7	0	0.0	0.0	False	train
62900025.41968.41968	derailed	1	9	0	0.0	0.0	False	train
629107144.10890.10890	derailed	1	5	5	0.644523548297	0.1924377759537176	True	train
629226829.850.55	civil	0	6	0	0.0	0.0	False	train
629281893.191107.191107	derailed	1	6	0	0.0	0.0	False	train
629293937.158885.158885	derailed	1	11	0	0.0	0.0	False	train
629314422.201658.201658	civil	0	7	0	0.0	0.0	False	train
629393677.37752.37752	derailed	1	6	0	0.0	0.0	False	train
62993702.1652.1652	derailed	1	6	6	0.7920003144832898	0.18915394749872727	True	train
63014639.42624.42624	civil	0	7	0	0.0	0.0	False	train
63084952.38734.38734	derailed	1	6	0	0.0	0.0	False	train
631253067.395913.395913	civil	0	7	0	0.0	0.0	False	train
631276806.289353.289353	derailed	1	8	0	0.0	0.0	False	train
631393158.20505.20505	civil	0	8	0	0.0	0.0	False	train
63190280.43932.43932	derailed	1	7	0	0.0	0.0	False	train
631978852.3612.3239	civil	0	7	7	0.2121903	0.091596872	True	train
632620554.280104.280104	derailed	1	11	0	0.0	0.0	False	train
632747798.16771.16771	civil	0	9	0	0.0	0.0	False	train
6331806.9391.9391	civil	0	9	0	0.0	0.0	False	train
63353215.0.0	derailed	1	6	0	0.0	0.0	False	train
633583803.63256.63256	derailed	1	7	0	0.0	0.0	False	train
63375088.121993.121993	civil	0	7	0	0.0	0.0	False	train
63473788.63951.63951	civil	0	6	0	0.0	0.0	False	train
63510424.147201.147201	derailed	1	7	0	0.0	0.0	False	train
635468186.50155.50155	derailed	1	7	0	0.0	0.0	False	train
63549647.6296.6296	civil	0	5	5	0.0	0.0	True	train
635857710.47169.47169	derailed	1	7	0	0.0	0.0	False	train
636324308.720.720	derailed	1	11	0	0.0	0.0	False	train
636359543.10566.10566	civil	0	9	0	0.0	0.0	False	train
63648666.0.0	civil	0	10	0	0.0	0.0	False	train
636834289.176155.176155	civil	0	7	0	0.0	0.0	False	train
6369883.18516.18516	civil	0	6	0	0.0	0.0	False	train
637104434.2571.2571	civil	0	6	0	0.0	0.0	False	train
637956280.2202.2202	civil	0	6	0	0.0	0.0	False	train
638396281.18463.18463	civil	0	11	0	0.0	0.0	False	train
63891746.16062.16062	derailed	1	10	0	0.0	0.0	False	train
638992112.37014.37014	derailed	1	6	0	0.0	0.0	False	train
639350961.114798.114798	derailed	1	10	0	0.0	0.0	False	train
639648099.38003.38003	derailed	1	10	0	0.0	0.0	False	train
63982422.15441.15441	derailed	1	7	0	0.0	0.0	False	train
64076409.109440.109440	derailed	1	11	0	0.0	0.0	False	train
641194879.3810.3810	derailed	1	11	0	0.0	0.0	False	train
641348890.13805.13805	civil	0	7	0	0.0	0.0	False	train
64140178.81699.81699	civil	0	6	0	0.0	0.0	False	train
64172035.145287.145287	civil	0	7	0	0.0	0.0	False	train
6418259.1915.1915	derailed	1	7	0	0.0	0.0	False	train
64220636.212.212	civil	0	6	0	0.0	0.0	False	train
642926689.76541.76541	civil	0	6	0	0.0	0.0	False	train
642931614.78725.78725	civil	0	10	0	0.0	0.0	False	train
643070284.39746.39746	civil	0	11	0	0.0	0.0	False	train
643105746.1183.1183	derailed	1	10	0	0.0	0.0	False	train
643141028.22240.22240	derailed	1	9	0	0.0	0.0	False	train
64326829.2148.2148	derailed	1	5	5	0.6239983642138461	0.19753928611400715	True	train
64328022.65166.65166	derailed	1	6	0	0.0	0.0	False	train
64370619.31206.31206	civil	0	6	0	0.0	0.0	False	train
643903210.49996.49803	derailed	1	7	7	0.7751049344952692	0.1728668996142317	True	train
644428921.14705.14705	civil	0	8	0	0.0	0.0	False	train
645324539.8059.8059	civil	0	9	0	0.0	0.0	False	train
645566650.18247.10742	civil	0	8	0	0.0	0.0	False	train
64625773.1597.1597	civil	0	7	0	0.0	0.0	False	train
646310893.197356.197356	civil	0	6	0	0.0	0.0	False	train
6464605.35747.35747	derailed	1	10	0	0.0	0.0	False	train
646528322.20758.20758	civil	0	6	0	0.0	0.0	False	train
646577965.0.0	derailed	1	6	0	0.0	0.0	False	train
647093870.4991.4991	derailed	1	8	0	0.0	0.0	False	train
648369495.33462.33462	derailed	1	6	0	0.0	0.0	False	train
648423195.135356.135356	derailed	1	10	0	0.0	0.0	False	train
64890639.141165.141165	civil	0	8	0	0.0	0.0	False	train
648915220.220692.220692	derailed	1	8	0	0.0	0.0	False	train
650023950.1830.1830	civil	0	6	0	0.0	0.0	False	train
650162047.43690.43690	civil	0	10	0	0.0	0.0	False	train
65058998.2939.2939	civil	0	8	8	0.16862925172366475	0.07175887283846787	True	train
651357807.3677.3679	civil	0	3	3	0.061558164526541996	0.04907208631862856	True	train
65155704.439.439	civil	0	6	0	0.0	0.0	False	train
65165121.6372.6372	civil	0	5	5	0.15099151	0.07309132339999999	True	train
651780247.26647.26647	derailed	1	10	0	0.0	0.0	False	train
651847867.39024.39024	civil	0	10	0	0.0	0.0	False	train
653143049.6324.6324	civil	0	10	0	0.0	0.0	False	train
653440114.31887.31887	derailed	1	7	0	0.0	0.0	False	train
654018398.54350.54350	derailed	1	9	0	0.0	0.0	False	train
654089366.36150.36150	civil	0	6	0	0.0	0.0	False	train
654090309.36150.36150	derailed	1	6	0	0.0	0.0	False	train
654204993.43105.43105	civil	0	7	0	0.0	0.0	False	train
654238997.7441.7441	civil	0	6	0	0.0	0.0	False	train
654609565.110501.110501	civil	0	6	0	0.0	0.0	False	train
654632333.16376.16376	civil	0	8	0	0.0	0.0	False	train
65468745.2158.2150	derailed	1	10	10	0.67711049373	0.10850374152869698	True	train
654854573.12533.12533	civil	0	6	6	0.562779	0.1541844465	True	train
654855584.12767.12767	derailed	1	6	6	0.6131842	0.16173036533333332	True	train
655844491.77776.77776	civil	0	6	0	0.0	0.0	False	train
65623511.956.956	derailed	1	5	5	0.0	0.0	True	train
65755130.0.0	civil	0	4	4	0.0	0.0	True	train
657577294.6809.6809	derailed	1	8	0	0.0	0.0	False	train
657976420.26995.26995	derailed	1	6	0	0.0	0.0	False	train
65813152.4446.4446	derailed	1	9	0	0.0	0.0	False	train
65823673.469.469	derailed	1	5	5	0.64452356	0.1673321788	True	train
658511898.201.201	civil	0	8	0	0.0	0.0	False	train
658690366.54380.54380	civil	0	6	0	0.0	0.0	False	train
659042646.80662.80662	derailed	1	7	0	0.0	0.0	False	train
65904573.116924.116924	civil	0	6	0	0.0	0.0	False	train
659702336.185615.185615	derailed	1	7	0	0.0	0.0	False	train
659886530.243611.243611	civil	0	7	0	0.0	0.0	False	train
660685354.41610.41610	derailed	1	8	0	0.0	0.0	False	train
661049857.57836.56230	civil	0	6	0	0.0	0.0	False	train
661735585.17094.17094	civil	0	8	0	0.0	0.0	False	train
661826880.32340.32340	derailed	1	8	0	0.0	0.0	False	train
661867016.14259.14259	civil	0	7	0	0.0	0.0	False	train
662435811.41169.41169	civil	0	10	0	0.0	0.0	False	train
662495276.19868.19868	civil	0	6	6	0.08207016448585648	0.03797605923548418	True	train
6626691.15141.15141	derailed	1	10	0	0.0	0.0	False	train
662874704.906.906	civil	0	11	0	0.0	0.0	False	train
662885687.6215.6215	derailed	1	8	0	0.0	0.0	False	train
663151302.9932.9932	derailed	1	7	0	0.0	0.0	False	train
663466075.45778.45778	civil	0	8	0	0.0	0.0	False	train
663615048.38472.38472	civil	0	8	0	0.0	0.0	False	train
66395366.97396.97396	derailed	1	6	0	0.0	0.0	False	train
664088133.19462.19462	derailed	1	7	0	0.0	0.0	False	train
664532526.96287.96287	derailed	1	11	0	0.0	0.0	False	train
664942534.663.663	civil	0	8	8	0.309045580842476	0.13383955005690396	True	train
665075602.3270.3270	civil	0	6	6	0.24099655	0.12432799833333334	True	train
66515013.16961.16961	derailed	1	7	0	0.0	0.0	False	train
6652561.3262.3262	civil	0	6	0	0.0	0.0	False	train
665460096.133461.133461	derailed	1	9	0	0.0	0.0	False	train
665524181.4487.4487	civil	0	4	4	0.2330825864792118	0.1163557808815591	True	train
665739499.9482.9482	derailed	1	9	0	0.0	0.0	False	train
665762638.62512.62512	derailed	1	6	0	0.0	0.0	False	train
665907469.43913.43913	derailed	1	9	0	0.0	0.0	False	train
666318801.3401.3401	civil	0	7	0	0.0	0.0	False	train
667132827.2618.2618	civil	0	8	0	0.0	0.0	False	train
667248804.36578.36578	derailed	1	6	0	0.0	0.0	False	train
667264776.1516.1516	civil	0	4	4	0.0494273970860632	0.025531474376134695	True	train
667399771.10067.10067	civil	0	10	0	0.0	0.0	False	train
66753887.98754.98754	derailed	1	11	0	0.0	0.0	False	train
667584716.46896.46896	derailed	1	7	0	0.0	0.0	False	train
667623618.52842.55269	civil	0	8	0	0.0	0.0	False	train
667749241.44273.44273	derailed	1	7	0	0.0	0.0	False	train
667994902.1514.1514	derailed	1	7	0	0.0	0.0	False	train
66802637.1258.1258	derailed	1	5	5	0.6732710999999999	0.290737604	True	train
668291723.14392.14392	derailed	1	7	0	0.0	0.0	False	train
669252726.3918.3918	derailed	1	5	5	0.7009271	0.15991413780000002	True	train
669846952.17668.17668	civil	0	7	0	0.0	0.0	False	train
669851834.60900.60900	derailed	1	10	0	0.0	0.0	False	train
670364749.326.326	derailed	1	9	0	0.0	0.0	False	train
67060948.159093.159093	civil	0	13	13	0.35162625	0.0872130583846154	True	train
670734343.13332.13332	civil	0	8	0	0.0	0.0	False	train
671012701.5176.5176	civil	0	4	4	0.20747013	0.10447529850000001	True	train
67120441.11972.11972	derailed	1	10	0	0.0	0.0	False	train
671606529.35138.35138	civil	0	7	0	0.0	0.0	False	train
672143177.53464.53464	derailed	1	9	0	0.0	0.0	False	train
672427480.58478.58478	civil	0	6	0	0.0	0.0	False	train
672860829.7163.7163	civil	0	10	0	0.0	0.0	False	train
672951905.24371.24371	derailed	1	9	0	0.0	0.0	False	train
672995349.29420.29420	civil	0	6	0	0.0	0.0	False	train
673181306.162178.162178	civil	0	10	0	0.0	0.0	False	train
673639649.813.813	derailed	1	6	0	0.0	0.0	False	train
67444928.11043.11043	derailed	1	5	5	0.8761376000000001	0.23279729600000004	True	train
674557453.15271.15271	derailed	1	6	0	0.0	0.0	False	train
674810679.58615.58615	civil	0	8	0	0.0	0.0	False	train
67568898.558.558	derailed	1	9	9	0.89681244	0.23464861833333334	True	train
675926428.11822.11822	civil	0	7	0	0.0	0.0	False	train
67603881.5508.5496	derailed	1	6	6	0.6102542396690669	0.22988458749919186	True	train
676380030.60052.49647	derailed	1	10	0	0.0	0.0	False	train
676798046.15098.15098	derailed	1	11	0	0.0	0.0	False	train
676816571.9546.9546	derailed	1	9	0	0.0	0.0	False	train
677525916.58816.58816	civil	0	11	0	0.0	0.0	False	train
677924700.5027.5027	civil	0	4	4	0.043944262000000005	0.0218026515	True	train
67840709.0.0	derailed	1	9	0	0.0	0.0	False	train
67889814.5988.5988	civil	0	7	0	0.0	0.0	False	train
67900745.18568.18568	civil	0	6	0	0.0	0.0	False	train
679176527.69481.69481	derailed	1	10	0	0.0	0.0	False	train
67979393.20619.20619	derailed	1	10	0	0.0	0.0	False	train
679977815.1738.1738	civil	0	4	4	0.09319996	0.0522803775	True	train
68000691.25417.25417	derailed	1	5	5	0.82595015	0.31595127200000006	True	train
68073967.78384.78384	derailed	1	9	9	0.661341	0.20566442833333332	True	train
681047436.363.363	derailed	1	7	0	0.0	0.0	False	train
68107001.243523.243523	civil	0	6	0	0.0	0.0	False	train
68121124.7309.7309	civil	0	4	4	0.077605404	0.036148802	True	train
68187478.1311.1311	civil	0	6	0	0.0	0.0	False	train
682237248.2841.2841	derailed	1	9	0	0.0	0.0	False	train
68239781.15650.15650	civil	0	9	0	0.0	0.0	False	train
682629801.17038.17038	civil	0	8	0	0.0	0.0	False	train
683540507.33233.33233	derailed	1	6	0	0.0	0.0	False	train
683675192.136756.136756	derailed	1	10	0	0.0	0.0	False	train
683796924.803.803	civil	0	7	0	0.0	0.0	False	train
683816845.2195.2195	derailed	1	9	0	0.0	0.0	False	train
683913083.40310.40310	civil	0	6	0	0.0	0.0	False	train
6839175.4511.4511	derailed	1	6	0	0.0	0.0	False	train
684024919.10307.10307	derailed	1	7	0	0.0	0.0	False	train
6842916.53254.53254	civil	0	6	0	0.0	0.0	False	train
68434244.25865.25865	derailed	1	8	0	0.0	0.0	False	train
684638610.9425.9425	civil	0	7	0	0.0	0.0	False	train
684806114.167439.167439	civil	0	7	0	0.0	0.0	False	train
684945390.64435.64435	civil	0	7	0	0.0	0.0	False	train
685249515.73034.73034	derailed	1	6	0	0.0	0.0	False	train
685568333.23749.23749	derailed	1	11	0	0.0	0.0	False	train
685863120.2161.2161	civil	0	7	7	0.0	0.0	True	train
685986989.15817.15817	derailed	1	10	0	0.0	0.0	False	train
686504218.30009.30009	derailed	1	7	0	0.0	0.0	False	train
686593137.69139.69139	derailed	1	6	0	0.0	0.0	False	train
68779044.245595.245595	derailed	1	6	0	0.0	0.0	False	train
688274527.24508.24508	derailed	1	9	0	0.0	0.0	False	train
68848058.7850.7850	derailed	1	7	0	0.0	0.0	False	train
6885402.45492.45492	civil	0	4	4	0.3538346594527092	0.1583372853406604	True	train
68915988.454.454	derailed	1	6	0	0.0	0.0	False	train
689399324.365993.365993	civil	0	13	0	0.0	0.0	False	train
689554233.94320.94320	derailed	1	6	0	0.0	0.0	False	train
69001619.3826.3826	derailed	1	7	0	0.0	0.0	False	train
69020340.91333.91333	civil	0	6	0	0.0	0.0	False	train
69061967.2671.2671	civil	0	5	5	0.3363857681146164	0.19961862277506554	True	train
691025080.21334.21334	derailed	1	5	5	0.876137641081	0.22099335358542072	True	train
691403452.42110.42110	derailed	1	9	0	0.0	0.0	False	train
691503733.34893.34893	derailed	1	11	0	0.0	0.0	False	train
69195836.51934.51934	derailed	1	4	4	0.72768563	0.2230064335	True	train
692819984.2913.2913	derailed	1	7	0	0.0	0.0	False	train
694480507.8023.8023	civil	0	7	0	0.0	0.0	False	train
69483413.26912.26912	civil	0	6	0	0.0	0.0	False	train
69497833.3664.3664	derailed	1	7	0	0.0	0.0	False	train
69614928.3028.3028	derailed	1	5	5	0.6857853110764878	0.20988389242642516	True	train
69614928.3050.3050	derailed	1	5	5	0.78330106	0.229387068	True	train
696268831.3111.3111	civil	0	6	0	0.0	0.0	False	train
696303528.13809.13809	derailed	1	7	0	0.0	0.0	False	train
696399024.14914.14914	derailed	1	6	0	0.0	0.0	False	train
69709019.7547.7547	civil	0	6	0	0.0	0.0	False	train
697149974.13112.13112	civil	0	8	0	0.0	0.0	False	train
697198774.19933.19933	derailed	1	10	0	0.0	0.0	False	train
697244964.16728.16728	derailed	1	8	0	0.0	0.0	False	train
698184.0.0	civil	0	6	0	0.0	0.0	False	train
698185348.6126.6126	civil	0	10	0	0.0	0.0	False	train
698212857.7306.7306	civil	0	5	5	0.39438511382399394	0.12974742770977127	True	train
69843764.74377.74377	derailed	1	8	0	0.0	0.0	False	train
698697194.15286.15286	derailed	1	8	0	0.0	0.0	False	train
699165828.1198.1198	derailed	1	4	4	0.8672576538491273	0.3254813176176637	True	train
699252820.220173.220173	derailed	1	7	0	0.0	0.0	False	train
700313242.38347.38343	civil	0	9	0	0.0	0.0	False	train
700361091.65982.65982	civil	0	11	0	0.0	0.0	False	train
70045047.3594.3594	civil	0	4	4	0.33886713	0.11636249350000001	True	train
700632592.3763.3763	civil	0	8	0	0.0	0.0	False	train
70069209.33467.17269	derailed	1	10	0	0.0	0.0	False	train
700748905.2130.2130	civil	0	6	0	0.0	0.0	False	train
701210.5465.5465	derailed	1	6	0	0.0	0.0	False	train
70189795.71125.71125	civil	0	6	6	0.0	0.0	True	train
702276030.19720.19720	civil	0	7	0	0.0	0.0	False	train
702618212.32016.25328	civil	0	9	0	0.0	0.0	False	train
70283913.34353.34353	civil	0	6	0	0.0	0.0	False	train
70288805.36223.36223	derailed	1	6	0	0.0	0.0	False	train
704215190.0.0	derailed	1	3	3	0.72835344	0.27035233733333336	True	train
704242144.1514.1514	civil	0	7	7	0.25857620000000003	0.07172819200000001	True	train
704702218.3343.3343	derailed	1	6	6	0.73480713	0.24193166866666668	True	train
70475487.1262.1239	civil	0	4	4	0.06756301	0.028496186	True	train
704887626.1835.1835	civil	0	4	4	0.237544090854	0.11833569137125675	True	train
704935528.31657.31657	derailed	1	9	0	0.0	0.0	False	train
704980065.40389.40389	civil	0	7	0	0.0	0.0	False	train
705251469.43394.43394	civil	0	11	0	0.0	0.0	False	train
